# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.750, -1.274 - Version: 1.4 (gsee f9b6961) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": "true", "header": "true", "lat": "51.7500805", "lon": "-1.2737942", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1482.145", "system_loss": "0.3", "tracking": "0", "tilt": "37", "azim": "180", "raw": "true"}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-01-17 13:00,2019-01-17 13:00,522.928,0.463,0.071,3.845
2019-01-17 14:00,2019-01-17 14:00,355.947,0.299,0.061,3.492
2019-01-17 15:00,2019-01-17 15:00,114.551,0.095,0.034,2.101
2019-01-17 16:00,2019-01-17 16:00,0,0,0.001,-0.248
2019-01-17 17:00,2019-01-17 17:00,0,0,0,-0.698
2019-01-17 18:00,2019-01-17 18:00,0,0,0,-1.043
2019-01-17 19:00,2019-01-17 19:00,0,0,0,-1.700
2019-01-17 20:00,2019-01-17 20:00,0,0,0,-1.682
2019-01-17 21:00,2019-01-17 21:00,0,0,0,-1.432
2019-01-17 22:00,2019-01-17 22:00,0,0,0,-1.275
2019-01-17 23:00,2019-01-17 23:00,0,0,0,-0.928
2019-01-18 00:00,2019-01-18 00:00,0,0,0,-0.486
2019-01-18 01:00,2019-01-18 01:00,0,0,0,-0.622
2019-01-18 02:00,2019-01-18 02:00,0,0,0,-1.392
2019-01-18 03:00,2019-01-18 03:00,0,0,0,-1.722
2019-01-18 04:00,2019-01-18 04:00,0,0,0,-1.587
2019-01-18 05:00,2019-01-18 05:00,0,0,0,-1.359
2019-01-18 06:00,2019-01-18 06:00,0,0,0,-1.050
2019-01-18 07:00,2019-01-18 07:00,0,-0,0,-0.686
2019-01-18 08:00,2019-01-18 08:00,0,0.002,0.011,-0.088
2019-01-18 09:00,2019-01-18 09:00,20.360,0.003,0.035,0.808
2019-01-18 10:00,2019-01-18 10:00,44.151,0.005,0.057,1.645
2019-01-18 11:00,2019-01-18 11:00,64.745,0.007,0.075,2.391
2019-01-18 12:00,2019-01-18 12:00,74.837,0.009,0.083,2.950
2019-01-18 13:00,2019-01-18 13:00,68.834,0.010,0.076,3.187
2019-01-18 14:00,2019-01-18 14:00,40.410,0.007,0.052,3.046
2019-01-18 15:00,2019-01-18 15:00,9.068,0.004,0.022,2.660
2019-01-18 16:00,2019-01-18 16:00,0,0,0,2.195
2019-01-18 17:00,2019-01-18 17:00,0,0,0,2.006
2019-01-18 18:00,2019-01-18 18:00,0,0,0,1.931
2019-01-18 19:00,2019-01-18 19:00,0,0,0,1.724
2019-01-18 20:00,2019-01-18 20:00,0,0,0,1.474
2019-01-18 21:00,2019-01-18 21:00,0,0,0,1.151
2019-01-18 22:00,2019-01-18 22:00,0,0,0,0.693
2019-01-18 23:00,2019-01-18 23:00,0,0,0,0.538
2019-01-19 00:00,2019-01-19 00:00,0,0,0,0.509
2019-01-19 01:00,2019-01-19 01:00,0,0,0,0.716
2019-01-19 02:00,2019-01-19 02:00,0,0,0,0.933
2019-01-19 03:00,2019-01-19 03:00,0,0,0,1.197
2019-01-19 04:00,2019-01-19 04:00,0,0,0,1.585
2019-01-19 05:00,2019-01-19 05:00,0,0,0,1.922
2019-01-19 06:00,2019-01-19 06:00,0,0,0,2.165
2019-01-19 07:00,2019-01-19 07:00,0,-0,0,2.349
2019-01-19 08:00,2019-01-19 08:00,0,0.001,0.008,2.547
2019-01-19 09:00,2019-01-19 09:00,19.922,0.003,0.035,2.879
2019-01-19 10:00,2019-01-19 10:00,54.342,0.007,0.066,3.356
2019-01-19 11:00,2019-01-19 11:00,79.230,0.010,0.086,3.837
2019-01-19 12:00,2019-01-19 12:00,78.740,0.010,0.086,4.144
2019-01-19 13:00,2019-01-19 13:00,59.753,0.007,0.071,4.234
2019-01-19 14:00,2019-01-19 14:00,29.668,0.004,0.044,4.078
2019-01-19 15:00,2019-01-19 15:00,1.517,0.001,0.015,3.706
2019-01-19 16:00,2019-01-19 16:00,0,0,0,3.193
2019-01-19 17:00,2019-01-19 17:00,0,0,0,2.803
2019-01-19 18:00,2019-01-19 18:00,0,0,0,2.474
2019-01-19 19:00,2019-01-19 19:00,0,0,0,2.127
2019-01-19 20:00,2019-01-19 20:00,0,0,0,1.704
2019-01-19 21:00,2019-01-19 21:00,0,0,0,1.246
2019-01-19 22:00,2019-01-19 22:00,0,0,0,0.804
2019-01-19 23:00,2019-01-19 23:00,0,0,0,0.382
2019-01-20 00:00,2019-01-20 00:00,0,0,0,-0.094
2019-01-20 01:00,2019-01-20 01:00,0,0,0,-0.523
2019-01-20 02:00,2019-01-20 02:00,0,0,0,-0.833
2019-01-20 03:00,2019-01-20 03:00,0,0,0,-1.233
2019-01-20 04:00,2019-01-20 04:00,0,0,0,-1.569
2019-01-20 05:00,2019-01-20 05:00,0,0,0,-1.850
2019-01-20 06:00,2019-01-20 06:00,0,0,0,-2.304
2019-01-20 07:00,2019-01-20 07:00,0,-0,0,-2.802
2019-01-20 08:00,2019-01-20 08:00,131.979,0.115,0.027,-2.114
2019-01-20 09:00,2019-01-20 09:00,348.152,0.285,0.062,-0.053
2019-01-20 10:00,2019-01-20 10:00,510.491,0.439,0.075,1.222
2019-01-20 11:00,2019-01-20 11:00,585.963,0.519,0.081,2.885
2019-01-20 12:00,2019-01-20 12:00,543.061,0.466,0.089,3.622
2019-01-20 13:00,2019-01-20 13:00,455.841,0.376,0.087,3.754
2019-01-20 14:00,2019-01-20 14:00,286.367,0.217,0.075,3.370
2019-01-20 15:00,2019-01-20 15:00,77.381,0.056,0.038,1.484
2019-01-20 16:00,2019-01-20 16:00,0,0.001,0.001,-0.404
2019-01-20 17:00,2019-01-20 17:00,0,0,0,-0.889
2019-01-20 18:00,2019-01-20 18:00,0,0,0,-1.092
2019-01-20 19:00,2019-01-20 19:00,0,0,0,-1.134
2019-01-20 20:00,2019-01-20 20:00,0,0,0,-1.135
2019-01-20 21:00,2019-01-20 21:00,0,0,0,-1.180
2019-01-20 22:00,2019-01-20 22:00,0,0,0,-1.154
2019-01-20 23:00,2019-01-20 23:00,0,0,0,-1.003
2019-01-21 00:00,2019-01-21 00:00,0,0,0,-0.611
2019-01-21 01:00,2019-01-21 01:00,0,0,0,-0.161
2019-01-21 02:00,2019-01-21 02:00,0,0,0,-0.102
2019-01-21 03:00,2019-01-21 03:00,0,0,0,-0.071
2019-01-21 04:00,2019-01-21 04:00,0,0,0,0.036
2019-01-21 05:00,2019-01-21 05:00,0,0,0,0.021
2019-01-21 06:00,2019-01-21 06:00,0,0,0,-0.123
2019-01-21 07:00,2019-01-21 07:00,0,-0,0,-0.287
2019-01-21 08:00,2019-01-21 08:00,10.383,0.007,0.020,0.149
2019-01-21 09:00,2019-01-21 09:00,63.229,0.017,0.062,1.054
2019-01-21 10:00,2019-01-21 10:00,121.388,0.034,0.101,2.029
2019-01-21 11:00,2019-01-21 11:00,185.613,0.065,0.131,3.279
2019-01-21 12:00,2019-01-21 12:00,194.222,0.069,0.136,4.128
2019-01-21 13:00,2019-01-21 13:00,106.057,0.024,0.097,4.059
2019-01-21 14:00,2019-01-21 14:00,51.383,0.010,0.059,3.720
2019-01-21 15:00,2019-01-21 15:00,12.337,0.004,0.025,3.078
2019-01-21 16:00,2019-01-21 16:00,0,0,0.001,2.142
2019-01-21 17:00,2019-01-21 17:00,0,0,0,1.840
2019-01-21 18:00,2019-01-21 18:00,0,0,0,2.132
2019-01-21 19:00,2019-01-21 19:00,0,0,0,2.271
2019-01-21 20:00,2019-01-21 20:00,0,0,0,2.590
2019-01-21 21:00,2019-01-21 21:00,0,0,0,3.088
2019-01-21 22:00,2019-01-21 22:00,0,0,0,3.534
2019-01-21 23:00,2019-01-21 23:00,0,0,0,3.999
2019-01-22 00:00,2019-01-22 00:00,0,0,0,4.293
2019-01-22 01:00,2019-01-22 01:00,0,0,0,4.049
2019-01-22 02:00,2019-01-22 02:00,0,0,0,3.198
2019-01-22 03:00,2019-01-22 03:00,0,0,0,1.710
2019-01-22 04:00,2019-01-22 04:00,0,0,0,0.250
2019-01-22 05:00,2019-01-22 05:00,0,0,0,0.243
2019-01-22 06:00,2019-01-22 06:00,0,0,0,0.267
2019-01-22 07:00,2019-01-22 07:00,0,-0,0,0.081
2019-01-22 08:00,2019-01-22 08:00,20.620,0.013,0.025,0.269
2019-01-22 09:00,2019-01-22 09:00,213.382,0.134,0.086,1.226
2019-01-22 10:00,2019-01-22 10:00,398.692,0.290,0.112,2.540
2019-01-22 11:00,2019-01-22 11:00,280.723,0.144,0.143,3.648
2019-01-22 12:00,2019-01-22 12:00,88.269,0.014,0.091,3.452
2019-01-22 13:00,2019-01-22 13:00,27.840,0.003,0.043,2.745
2019-01-22 14:00,2019-01-22 14:00,7.588,0.001,0.023,2.263
2019-01-22 15:00,2019-01-22 15:00,0,0.001,0.012,2.221
2019-01-22 16:00,2019-01-22 16:00,0,0,0.001,1.922
2019-01-22 17:00,2019-01-22 17:00,0,0,0,1.529
2019-01-22 18:00,2019-01-22 18:00,0,0,0,1.156
2019-01-22 19:00,2019-01-22 19:00,0,0,0,0.753
2019-01-22 20:00,2019-01-22 20:00,0,0,0,0.287
2019-01-22 21:00,2019-01-22 21:00,0,0,0,-0.073
2019-01-22 22:00,2019-01-22 22:00,0,0,0,-0.303
2019-01-22 23:00,2019-01-22 23:00,0,0,0,-0.732
2019-01-23 00:00,2019-01-23 00:00,0,0,0,-0.855
2019-01-23 01:00,2019-01-23 01:00,0,0,0,-0.997
2019-01-23 02:00,2019-01-23 02:00,0,0,0,-1.125
2019-01-23 03:00,2019-01-23 03:00,0,0,0,-1.167
2019-01-23 04:00,2019-01-23 04:00,0,0,0,-1.153
2019-01-23 05:00,2019-01-23 05:00,0,0,0,-1.309
2019-01-23 06:00,2019-01-23 06:00,0,0,0,-1.485
2019-01-23 07:00,2019-01-23 07:00,0,-0,0,-1.755
2019-01-23 08:00,2019-01-23 08:00,56.131,0.042,0.030,-1.686
2019-01-23 09:00,2019-01-23 09:00,222.414,0.151,0.075,-0.843
2019-01-23 10:00,2019-01-23 10:00,557.228,0.489,0.073,0.528
2019-01-23 11:00,2019-01-23 11:00,658.767,0.608,0.071,1.709
2019-01-23 12:00,2019-01-23 12:00,662.165,0.615,0.070,2.476
2019-01-23 13:00,2019-01-23 13:00,566.066,0.507,0.071,2.762
2019-01-23 14:00,2019-01-23 14:00,383.423,0.321,0.065,2.558
2019-01-23 15:00,2019-01-23 15:00,148.770,0.119,0.041,0.783
2019-01-23 16:00,2019-01-23 16:00,0,0.003,0.002,-2.025
2019-01-23 17:00,2019-01-23 17:00,0,0,0,-2.761
2019-01-23 18:00,2019-01-23 18:00,0,0,0,-3.007
2019-01-23 19:00,2019-01-23 19:00,0,0,0,-2.822
2019-01-23 20:00,2019-01-23 20:00,0,0,0,-2.541
2019-01-23 21:00,2019-01-23 21:00,0,0,0,-2.256
2019-01-23 22:00,2019-01-23 22:00,0,0,0,-1.955
2019-01-23 23:00,2019-01-23 23:00,0,0,0,-1.504
2019-01-24 00:00,2019-01-24 00:00,0,0,0,-1.224
2019-01-24 01:00,2019-01-24 01:00,0,0,0,-1.116
2019-01-24 02:00,2019-01-24 02:00,0,0,0,-1.269
2019-01-24 03:00,2019-01-24 03:00,0,0,0,-1.346
2019-01-24 04:00,2019-01-24 04:00,0,0,0,-1.044
2019-01-24 05:00,2019-01-24 05:00,0,0,0,-0.873
2019-01-24 06:00,2019-01-24 06:00,0,0,0,-0.889
2019-01-24 07:00,2019-01-24 07:00,0,0,0,-0.880
2019-01-24 08:00,2019-01-24 08:00,2.549,0.002,0.016,-0.462
2019-01-24 09:00,2019-01-24 09:00,45.039,0.008,0.055,0.457
2019-01-24 10:00,2019-01-24 10:00,75.036,0.010,0.081,1.209
2019-01-24 11:00,2019-01-24 11:00,80.304,0.009,0.087,1.894
2019-01-24 12:00,2019-01-24 12:00,61.581,0.006,0.073,2.296
2019-01-24 13:00,2019-01-24 13:00,55.533,0.005,0.068,2.568
2019-01-24 14:00,2019-01-24 14:00,36.349,0.004,0.050,2.528
2019-01-24 15:00,2019-01-24 15:00,4.887,0.002,0.019,1.901
2019-01-24 16:00,2019-01-24 16:00,0,0,0.001,1.264
2019-01-24 17:00,2019-01-24 17:00,0,0,0,1.181
2019-01-24 18:00,2019-01-24 18:00,0,0,0,1.230
2019-01-24 19:00,2019-01-24 19:00,0,0,0,1.349
2019-01-24 20:00,2019-01-24 20:00,0,0,0,1.395
2019-01-24 21:00,2019-01-24 21:00,0,0,0,1.277
2019-01-24 22:00,2019-01-24 22:00,0,0,0,0.922
2019-01-24 23:00,2019-01-24 23:00,0,0,0,0.674
2019-01-25 00:00,2019-01-25 00:00,0,0,0,0.760
2019-01-25 01:00,2019-01-25 01:00,0,0,0,0.986
2019-01-25 02:00,2019-01-25 02:00,0,0,0,1.246
2019-01-25 03:00,2019-01-25 03:00,0,0,0,1.757
2019-01-25 04:00,2019-01-25 04:00,0,0,0,2.451
2019-01-25 05:00,2019-01-25 05:00,0,0,0,3.322
2019-01-25 06:00,2019-01-25 06:00,0,0,0,4.385
2019-01-25 07:00,2019-01-25 07:00,0,0,0,5.142
2019-01-25 08:00,2019-01-25 08:00,4.895,0.003,0.018,5.602
2019-01-25 09:00,2019-01-25 09:00,49.721,0.010,0.058,6.223
2019-01-25 10:00,2019-01-25 10:00,107.409,0.025,0.100,6.929
2019-01-25 11:00,2019-01-25 11:00,158.513,0.045,0.129,7.905
2019-01-25 12:00,2019-01-25 12:00,199.832,0.072,0.143,9.056
2019-01-25 13:00,2019-01-25 13:00,154.012,0.050,0.121,9.847
2019-01-25 14:00,2019-01-25 14:00,70.495,0.017,0.073,9.858
2019-01-25 15:00,2019-01-25 15:00,15.892,0.005,0.029,9.298
2019-01-25 16:00,2019-01-25 16:00,0,0,0.001,8.619
2019-01-25 17:00,2019-01-25 17:00,0,0,0,8.171
2019-01-25 18:00,2019-01-25 18:00,0,0,0,7.829
2019-01-25 19:00,2019-01-25 19:00,0,0,0,7.528
2019-01-25 20:00,2019-01-25 20:00,0,0,0,7.340
2019-01-25 21:00,2019-01-25 21:00,0,0,0,7.369
2019-01-25 22:00,2019-01-25 22:00,0,0,0,7.408
2019-01-25 23:00,2019-01-25 23:00,0,0,0,7.330
2019-01-26 00:00,2019-01-26 00:00,0,0,0,7.139
2019-01-26 01:00,2019-01-26 01:00,0,0,0,7.010
2019-01-26 02:00,2019-01-26 02:00,0,0,0,6.814
2019-01-26 03:00,2019-01-26 03:00,0,0,0,6.450
2019-01-26 04:00,2019-01-26 04:00,0,0,0,6.026
2019-01-26 05:00,2019-01-26 05:00,0,0,0,5.774
2019-01-26 06:00,2019-01-26 06:00,0,0,0,5.720
2019-01-26 07:00,2019-01-26 07:00,0,0,0,5.895
2019-01-26 08:00,2019-01-26 08:00,5.419,0.003,0.019,6.353
2019-01-26 09:00,2019-01-26 09:00,41.739,0.007,0.054,7.003
2019-01-26 10:00,2019-01-26 10:00,61.829,0.007,0.073,7.622
2019-01-26 11:00,2019-01-26 11:00,74.835,0.008,0.085,8.109
2019-01-26 12:00,2019-01-26 12:00,86.435,0.010,0.095,8.356
2019-01-26 13:00,2019-01-26 13:00,68.347,0.008,0.079,8.317
2019-01-26 14:00,2019-01-26 14:00,33.555,0.004,0.049,8.105
2019-01-26 15:00,2019-01-26 15:00,13.982,0.003,0.028,7.895
2019-01-26 16:00,2019-01-26 16:00,0,0,0.001,7.929
2019-01-26 17:00,2019-01-26 17:00,0,0,0,8.278
2019-01-26 18:00,2019-01-26 18:00,0,0,0,7.951
2019-01-26 19:00,2019-01-26 19:00,0,0,0,6.713
2019-01-26 20:00,2019-01-26 20:00,0,0,0,6.009
2019-01-26 21:00,2019-01-26 21:00,0,0,0,5.878
2019-01-26 22:00,2019-01-26 22:00,0,0,0,5.750
2019-01-26 23:00,2019-01-26 23:00,0,0,0,5.772
2019-01-27 00:00,2019-01-27 00:00,0,0,0,5.879
2019-01-27 01:00,2019-01-27 01:00,0,0,0,5.956
2019-01-27 02:00,2019-01-27 02:00,0,0,0,5.960
2019-01-27 03:00,2019-01-27 03:00,0,0,0,5.639
2019-01-27 04:00,2019-01-27 04:00,0,0,0,4.136
2019-01-27 05:00,2019-01-27 05:00,0,0,0,2.503
2019-01-27 06:00,2019-01-27 06:00,0,0,0,2.410
2019-01-27 07:00,2019-01-27 07:00,0,0.001,0.001,2.177
2019-01-27 08:00,2019-01-27 08:00,99.549,0.073,0.042,2.449
2019-01-27 09:00,2019-01-27 09:00,208.843,0.128,0.090,3.418
2019-01-27 10:00,2019-01-27 10:00,242.042,0.127,0.124,4.319
2019-01-27 11:00,2019-01-27 11:00,265.860,0.130,0.145,4.912
2019-01-27 12:00,2019-01-27 12:00,183.676,0.062,0.134,5.019
2019-01-27 13:00,2019-01-27 13:00,128.688,0.035,0.109,5.044
2019-01-27 14:00,2019-01-27 14:00,103.056,0.034,0.085,5.018
2019-01-27 15:00,2019-01-27 15:00,52.898,0.025,0.046,4.579
2019-01-27 16:00,2019-01-27 16:00,0,0.001,0.003,3.837
2019-01-27 17:00,2019-01-27 17:00,0,0,0,3.361
2019-01-27 18:00,2019-01-27 18:00,0,0,0,2.829
2019-01-27 19:00,2019-01-27 19:00,0,0,0,2.250
2019-01-27 20:00,2019-01-27 20:00,0,0,0,1.854
2019-01-27 21:00,2019-01-27 21:00,0,0,0,1.532
2019-01-27 22:00,2019-01-27 22:00,0,0,0,1.212
2019-01-27 23:00,2019-01-27 23:00,0,0,0,0.784
2019-01-28 00:00,2019-01-28 00:00,0,0,0,0.223
2019-01-28 01:00,2019-01-28 01:00,0,0,0,-0.245
2019-01-28 02:00,2019-01-28 02:00,0,0,0,-0.627
2019-01-28 03:00,2019-01-28 03:00,0,0,0,-0.814
2019-01-28 04:00,2019-01-28 04:00,0,0,0,-1.000
2019-01-28 05:00,2019-01-28 05:00,0,0,0,-1.275
2019-01-28 06:00,2019-01-28 06:00,0,0,0,-1.554
2019-01-28 07:00,2019-01-28 07:00,0,0.001,0.001,-1.737
2019-01-28 08:00,2019-01-28 08:00,48.234,0.032,0.033,-1.097
2019-01-28 09:00,2019-01-28 09:00,452.713,0.391,0.061,0.110
2019-01-28 10:00,2019-01-28 10:00,625.638,0.580,0.062,2.131
2019-01-28 11:00,2019-01-28 11:00,701.531,0.671,0.065,3.662
2019-01-28 12:00,2019-01-28 12:00,693.657,0.662,0.067,4.308
2019-01-28 13:00,2019-01-28 13:00,618.074,0.577,0.064,4.429
2019-01-28 14:00,2019-01-28 14:00,461.439,0.411,0.058,4.079
2019-01-28 15:00,2019-01-28 15:00,209.084,0.174,0.043,2.450
2019-01-28 16:00,2019-01-28 16:00,0,0.009,0.005,-0.634
2019-01-28 17:00,2019-01-28 17:00,0,0,0,-1.671
2019-01-28 18:00,2019-01-28 18:00,0,0,0,-2.142
2019-01-28 19:00,2019-01-28 19:00,0,0,0,-2.563
2019-01-28 20:00,2019-01-28 20:00,0,0,0,-2.751
2019-01-28 21:00,2019-01-28 21:00,0,0,0,-2.698
2019-01-28 22:00,2019-01-28 22:00,0,0,0,-2.453
2019-01-28 23:00,2019-01-28 23:00,0,0,0,-2.109
2019-01-29 00:00,2019-01-29 00:00,0,0,0,-1.692
2019-01-29 01:00,2019-01-29 01:00,0,0,0,-1.229
2019-01-29 02:00,2019-01-29 02:00,0,0,0,-0.695
2019-01-29 03:00,2019-01-29 03:00,0,0,0,-0.351
2019-01-29 04:00,2019-01-29 04:00,0,0,0,-0.148
2019-01-29 05:00,2019-01-29 05:00,0,0,0,-0.020
2019-01-29 06:00,2019-01-29 06:00,0,0,0,0.111
2019-01-29 07:00,2019-01-29 07:00,0,0,0.001,0.206
2019-01-29 08:00,2019-01-29 08:00,0.072,0.001,0.014,0.622
2019-01-29 09:00,2019-01-29 09:00,18.009,0.002,0.034,1.280
2019-01-29 10:00,2019-01-29 10:00,43.216,0.003,0.058,1.969
2019-01-29 11:00,2019-01-29 11:00,78.166,0.007,0.087,2.670
2019-01-29 12:00,2019-01-29 12:00,97.626,0.011,0.102,3.298
2019-01-29 13:00,2019-01-29 13:00,78.465,0.009,0.087,3.647
2019-01-29 14:00,2019-01-29 14:00,31.821,0.003,0.047,3.538
2019-01-29 15:00,2019-01-29 15:00,0,0.001,0.013,2.882
2019-01-29 16:00,2019-01-29 16:00,0,0,0.001,2.305
2019-01-29 17:00,2019-01-29 17:00,0,0,0,1.685
2019-01-29 18:00,2019-01-29 18:00,0,0,0,0.811
2019-01-29 19:00,2019-01-29 19:00,0,0,0,0.621
2019-01-29 20:00,2019-01-29 20:00,0,0,0,0.619
2019-01-29 21:00,2019-01-29 21:00,0,0,0,0.514
2019-01-29 22:00,2019-01-29 22:00,0,0,0,0.206
2019-01-29 23:00,2019-01-29 23:00,0,0,0,-0.178
2019-01-30 00:00,2019-01-30 00:00,0,0,0,-0.533
2019-01-30 01:00,2019-01-30 01:00,0,0,0,-1.088
2019-01-30 02:00,2019-01-30 02:00,0,0,0,-1.576
2019-01-30 03:00,2019-01-30 03:00,0,0,0,-1.780
2019-01-30 04:00,2019-01-30 04:00,0,0,0,-1.898
2019-01-30 05:00,2019-01-30 05:00,0,0,0,-1.896
2019-01-30 06:00,2019-01-30 06:00,0,0,0,-1.804
2019-01-30 07:00,2019-01-30 07:00,0,0,0.001,-1.670
2019-01-30 08:00,2019-01-30 08:00,26.027,0.012,0.032,-0.936
2019-01-30 09:00,2019-01-30 09:00,113.216,0.042,0.084,0.108
2019-01-30 10:00,2019-01-30 10:00,297.600,0.171,0.129,1.468
2019-01-30 11:00,2019-01-30 11:00,391.930,0.252,0.143,2.462
2019-01-30 12:00,2019-01-30 12:00,277.048,0.135,0.147,2.837
2019-01-30 13:00,2019-01-30 13:00,253.445,0.126,0.134,2.966
2019-01-30 14:00,2019-01-30 14:00,191.460,0.098,0.103,2.790
2019-01-30 15:00,2019-01-30 15:00,81.358,0.043,0.055,1.532
2019-01-30 16:00,2019-01-30 16:00,0,0.003,0.005,-0.800
2019-01-30 17:00,2019-01-30 17:00,0,0,0,-1.663
2019-01-30 18:00,2019-01-30 18:00,0,0,0,-2.123
2019-01-30 19:00,2019-01-30 19:00,0,0,0,-2.341
2019-01-30 20:00,2019-01-30 20:00,0,0,0,-2.423
2019-01-30 21:00,2019-01-30 21:00,0,0,0,-2.558
2019-01-30 22:00,2019-01-30 22:00,0,0,0,-2.556
2019-01-30 23:00,2019-01-30 23:00,0,0,0,-2.164
2019-01-31 00:00,2019-01-31 00:00,0,0,0,-1.703
2019-01-31 01:00,2019-01-31 01:00,0,0,0,-1.637
2019-01-31 02:00,2019-01-31 02:00,0,0,0,-1.983
2019-01-31 03:00,2019-01-31 03:00,0,0,0,-2.288
2019-01-31 04:00,2019-01-31 04:00,0,0,0,-2.463
2019-01-31 05:00,2019-01-31 05:00,0,0,0,-2.613
2019-01-31 06:00,2019-01-31 06:00,0,0,0,-2.777
2019-01-31 07:00,2019-01-31 07:00,0,0.001,0.002,-2.935
2019-01-31 08:00,2019-01-31 08:00,52.696,0.026,0.043,-2.533
2019-01-31 09:00,2019-01-31 09:00,147.921,0.060,0.097,-1.405
2019-01-31 10:00,2019-01-31 10:00,219.598,0.088,0.137,0.237
2019-01-31 11:00,2019-01-31 11:00,182.656,0.050,0.142,1.320
2019-01-31 12:00,2019-01-31 12:00,120.899,0.019,0.115,1.791
2019-01-31 13:00,2019-01-31 13:00,65.486,0.007,0.075,1.828
2019-01-31 14:00,2019-01-31 14:00,30.400,0.003,0.045,1.443
2019-01-31 15:00,2019-01-31 15:00,5.620,0.001,0.020,0.895
2019-01-31 16:00,2019-01-31 16:00,0,0,0.002,0.314
2019-01-31 17:00,2019-01-31 17:00,0,0,0,-0.179
2019-01-31 18:00,2019-01-31 18:00,0,0,0,-0.528
2019-01-31 19:00,2019-01-31 19:00,0,0,0,-0.778
2019-01-31 20:00,2019-01-31 20:00,0,0,0,-0.884
2019-01-31 21:00,2019-01-31 21:00,0,0,0,-0.852
2019-01-31 22:00,2019-01-31 22:00,0,0,0,-0.849
2019-01-31 23:00,2019-01-31 23:00,0,0,0,-0.819
2019-02-01 00:00,2019-02-01 00:00,0,0,0,-0.771
2019-02-01 01:00,2019-02-01 01:00,0,0,0,-0.710
2019-02-01 02:00,2019-02-01 02:00,0,0,0,-0.657
2019-02-01 03:00,2019-02-01 03:00,0,0,0,-0.584
2019-02-01 04:00,2019-02-01 04:00,0,0,0,-0.524
2019-02-01 05:00,2019-02-01 05:00,0,0,0,-0.459
2019-02-01 06:00,2019-02-01 06:00,0,0,0,-0.407
2019-02-01 07:00,2019-02-01 07:00,0,0,0.002,-0.417
2019-02-01 08:00,2019-02-01 08:00,25.403,0.009,0.034,-0.184
2019-02-01 09:00,2019-02-01 09:00,96.614,0.027,0.084,0.471
2019-02-01 10:00,2019-02-01 10:00,158.989,0.046,0.123,1.124
2019-02-01 11:00,2019-02-01 11:00,200.208,0.062,0.146,1.581
2019-02-01 12:00,2019-02-01 12:00,204.438,0.063,0.149,1.854
2019-02-01 13:00,2019-02-01 13:00,165.780,0.047,0.129,1.935
2019-02-01 14:00,2019-02-01 14:00,101.585,0.025,0.091,1.745
2019-02-01 15:00,2019-02-01 15:00,35.290,0.009,0.044,1.323
2019-02-01 16:00,2019-02-01 16:00,0,0.001,0.004,0.794
2019-02-01 17:00,2019-02-01 17:00,0,0,0,0.430
2019-02-01 18:00,2019-02-01 18:00,0,0,0,0.170
2019-02-01 19:00,2019-02-01 19:00,0,0,0,-0.064
2019-02-01 20:00,2019-02-01 20:00,0,0,0,-0.384
2019-02-01 21:00,2019-02-01 21:00,0,0,0,-0.757
2019-02-01 22:00,2019-02-01 22:00,0,0,0,-1.028
2019-02-01 23:00,2019-02-01 23:00,0,0,0,-1.368
2019-02-02 00:00,2019-02-02 00:00,0,0,0,-1.731
2019-02-02 01:00,2019-02-02 01:00,0,0,0,-1.830
2019-02-02 02:00,2019-02-02 02:00,0,0,0,-1.847
2019-02-02 03:00,2019-02-02 03:00,0,0,0,-1.878
2019-02-02 04:00,2019-02-02 04:00,0,0,0,-1.958
2019-02-02 05:00,2019-02-02 05:00,0,0,0,-1.790
2019-02-02 06:00,2019-02-02 06:00,0,0,0,-1.603
2019-02-02 07:00,2019-02-02 07:00,0,0.001,0.003,-1.552
2019-02-02 08:00,2019-02-02 08:00,59.902,0.033,0.044,-1.108
2019-02-02 09:00,2019-02-02 09:00,234.072,0.143,0.096,0.023
2019-02-02 10:00,2019-02-02 10:00,409.542,0.294,0.116,1.234
2019-02-02 11:00,2019-02-02 11:00,514.859,0.402,0.119,2.214
2019-02-02 12:00,2019-02-02 12:00,552.884,0.451,0.113,2.870
2019-02-02 13:00,2019-02-02 13:00,504.605,0.410,0.103,3.128
2019-02-02 14:00,2019-02-02 14:00,338.128,0.249,0.093,2.907
2019-02-02 15:00,2019-02-02 15:00,117.757,0.072,0.059,2.089
2019-02-02 16:00,2019-02-02 16:00,0,0.006,0.007,0.719
2019-02-02 17:00,2019-02-02 17:00,0,0,0,-0.120
2019-02-02 18:00,2019-02-02 18:00,0,0,0,-0.818
2019-02-02 19:00,2019-02-02 19:00,0,0,0,-1.562
2019-02-02 20:00,2019-02-02 20:00,0,0,0,-2.289
2019-02-02 21:00,2019-02-02 21:00,0,0,0,-2.845
